sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation|processed|vector|results|fold|SVM|NB|LR|RF
0|Yet Plantronincs continues to use the same flawed charger design.|-0.6333333333333333|0.8000000000000002|0.5666666666666668|Overall, the sentiment of the text is clearly negative due to the criticism towards Plantronincs for their ongoing use of a flawed charger design.|['yet', 'plantroninc', 'continu', 'use', 'flaw', 'charger', 'design', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2962570488452911|1.0|0|0|0|0
0|Disapointing Results.|-0.7666666666666666|0.8333333333333334|0.8666666666666667|"The phrase ""Disappointing Results"" has a clear and unambiguous negative sentiment, as it suggests dissatisfaction or letdown due to outcomes not being satisfactory or meeting expected standards."|['disapoint', 'result', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3494965434074402|4.0|0|1|0|0
0|Cumbersome design.|-0.7333333333333334|0.9|0.7833333333333333|"""The phrase 'cumbersome design' consistently indicates a negative sentiment due to its association with difficulty and dissatisfaction, resulting in a high sentiment score of -0.7."""|['cumbersom', 'design', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3571996390819549|3.0|0|0|0|0
1|Great it was new packaged nice works good, no problems and it came in less time then I expected!!!!|1.0|0.9166666666666666|0.9166666666666666|The overall sentiment of the explanations is positive, as they mention the product being great, nicely packaged, working well, and arriving earlier than expected.|['great', 'new', 'packag', 'nice', 'work', 'good', ',', 'problem', 'came', 'less', 'time', 'expect']|[0. 0. 0. ... 0. 0. 0.]|0.9546441435813904|1.0|1|1|1|1
1|Great Product.|0.9333333333333332|0.9333333333333332|0.9333333333333332|"In summary, the explanations highlight that the phrase ""Great Product"" consistently indicates a positive sentiment and reflects satisfaction and approval towards the product with a high sentiment score."|['great', 'product', '.']|[0. 0. 0. ... 0. 0. 0.]|0.9609131217002868|0.0|1|1|1|1
0|It's A PIECE OF CRAP!|-0.8000000000000002|0.9|0.8333333333333334|"The majority of the explanations indicate a strong negative sentiment towards the subject, likely due to the use of highly negative language and the phrase ""piece of crap""."|['piec', 'crap']|[0. 0. 0. ... 0. 0. 0.]|0.3503333628177643|1.0|0|0|0|0
0|My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!|-0.4333333333333333|0.8333333333333334|0.8666666666666667|The explanations suggest that the sentiment score is -0.7, indicating a negative sentiment towards the Jabra headset due to a terrible experience and strong dislike expressed by the user. Although there is a slightly positive mention of the Bluetooth headset being more comfortable than the previous Jabra, the overall sentiment leans towards negative.|['experi', 'terribl', '...', '.', '.', 'fourth', 'bluetooth', 'headset', ',', 'much', 'comfort', 'last', 'jabra', '(', 'hate']|[0. 0. 0. ... 0. 0. 0.]|0.5592482686042786|3.0|1|1|1|1
1|This fixes all the problems.|1.0|0.8666666666666667|0.9333333333333332|"Overall, the text is rated as positive because the phrase ""This fixes all the problems"" implies that the solution is successful, effective, and can address all the issues at hand, conveying a strong sense of confidence and optimism."|['fix', 'problem', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2767918705940246|2.0|0|0|0|0
0|Worst ever.|-0.9333333333333332|0.9666666666666668|0.9666666666666668|"The phrase ""worst ever"" expresses a highly negative sentiment, with a sentiment score of -1 and a confidence level of 1. It is graded 1 for concisely identifying the strongly negative sentiment conveyed by the phrase, which indicates extreme dissatisfaction."|['worst', 'ever', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1654995679855346|2.0|0|0|0|0
1|I am very happy|1.0|1.0|1.0|"The text ""I am very happy"" strongly suggests a positive sentiment, with high confidence in the sentiment analysis."|['happi']|[0. 0. 0. ... 0. 0. 0.]|0.4867726862430572|2.0|0|1|1|0
1|I've had no trouble accessing the Internet, downloading ringtones or performing any of the functions.|0.8333333333333334|0.8333333333333334|0.9333333333333332|The statement is overwhelmingly positive as it indicates a seamless and satisfactory experience with accessing the internet, downloading ringtones, and performing various functions. The user expresses high satisfaction and ease in using the device.|"[""i'v"", 'troubl', 'access', 'internet', ',', 'download', 'rington', 'perform', 'function', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.3391404151916504|0.0|0|1|0|0
0|"I can barely ever hear on it and am constantly saying ""what?"""|-0.7333333333333334|0.8333333333333334|0.9|The user is expressing frustration and dissatisfaction with the device due to difficulty in hearing, indicating a negative sentiment.|"['bare', 'ever', 'hear', 'constantli', 'say', '""', '?', '""']"|[0. 0. 0. ... 0. 0. 0.]|0.2211926877498626|2.0|0|0|0|0
0|The battery life is highly unacceptable.|-0.8000000000000002|0.9|0.8666666666666667|The overall sentiment towards the battery life is strongly negative, with the explanation emphasizing that it is highly unacceptable.|['batteri', 'life', 'highli', 'unaccept', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3391404151916504|0.0|0|1|0|0
0|That company is a joke.|-0.8000000000000002|0.9|0.9|"The phrase ""that company is a joke"" indicates a highly negative sentiment towards the company because the word ""joke"" implies extreme dissatisfaction, disappointment, and a lack of seriousness or competence."|['compani', 'joke', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3494965434074402|4.0|0|0|0|0
1|It does everything the description said it would.|0.8666666666666667|0.8666666666666667|0.9333333333333332|Overall, the explanations suggest that the product has a positive sentiment and performs as described in the product description.|['everyth', 'descript', 'said', 'would', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3706716001033783|2.0|0|0|0|0
0|Due to this happening on every call I was forced to stop using this headset.|-0.6666666666666666|0.8666666666666667|0.8333333333333334|The user had a consistently negative experience with the headset, leading them to stop using it due to ongoing issues.|['due', 'happen', 'everi', 'call', 'forc', 'stop', 'use', 'headset', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3732407093048095|3.0|0|0|0|0
1|It works great with a car charger, especially if you cannot plug in two adapters at the same time.|0.7666666666666667|0.8666666666666667|0.9|The majority of the explanations indicate a positive sentiment towards the product, specifically highlighting the efficiency of using a car charger and addressing the issue of not being able to plug in two adapters simultaneously.|['work', 'great', 'car', 'charger', ',', 'especi', 'cannot', 'plug', 'two', 'adapt', 'time', '.']|[0. 0. 0. ... 0. 0. 0.]|0.8980743288993835|3.0|1|0|1|1
0|Verizon tech support walked my through a few procedures, none of which worked and I ended up having to do a hard re-set, wiping out all my data.|-0.8000000000000002|0.8333333333333334|0.9|The user had a negative experience with Verizon tech support, resulting in the loss of all data, and expresses frustration and dissatisfaction with the procedures provided.|['verizon', 'tech', 'support', 'walk', 'procedur', ',', 'none', 'work', 'end', 'hard', 're-set', ',', 'wipe', 'data', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3752338588237762|2.0|0|0|0|0
0|Voice Quality, Signal Strength, Dropped Calls.|-0.1333333333333333|0.7666666666666666|0.5666666666666668|The sentiment score for the communication service is slightly positive with a moderate level of confidence. The explanation highlights specific details about voice quality, signal strength, and dropped calls. However, the mention of these problems suggests a negative sentiment and user dissatisfaction with the service.|['voic', 'qualiti', ',', 'signal', 'strength', ',', 'drop', 'call', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2014436870813369|4.0|0|0|0|0
1|It plays louder than any other speaker of this size; the price is so low that most would think the quality is lacking, however, it's not.|0.6|0.8000000000000002|0.8333333333333334|The overall sentiment expressed in the explanations is positive, emphasizing satisfaction with the speaker's performance, affordability, and quality.|['play', 'louder', 'speaker', 'size', ';', 'price', 'low', 'would', 'think', 'qualiti', 'lack', ',', 'howev', ',', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3693845570087433|0.0|0|0|0|1
1|Better than expected.|0.9333333333333332|0.9|0.8333333333333334|"The overall sentiment is positive as the phrase ""better than expected"" implies that the outcome or experience surpassed initial expectations, leading to a positive impression."|['better', 'expect', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4180189073085785|1.0|0|1|1|1
0|It feels poorly constructed, the menus are difficult to navigate, and the buttons are so recessed that it is difficult to push them.|-0.8666666666666667|0.9166666666666666|0.9|The explanations highlight negative aspects of the item such as poor construction, difficult navigation, and hard-to-push buttons, which contribute to a strong dislike towards it.|['feel', 'poorli', 'construct', ',', 'menu', 'difficult', 'navig', ',', 'button', 'recess', 'difficult', 'push', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3391404151916504|0.0|0|0|0|0
1|Battery is holding up well.|0.7999999999999999|0.8166666666666668|0.8666666666666667|"The battery's satisfactory performance and positive sentiment are indicated by the repeated phrase ""holding up well."""|['batteri', 'hold', 'well', '.']|[0. 0. 0. ... 0. 0. 0.]|0.6426768898963928|0.0|1|1|1|1
0|Also difficult to put on.I'd recommend avoiding this product.|-0.8000000000000002|0.9|0.8333333333333334|The sentiment of the text can be summarized as negative, as the user expressed difficulty in putting on the product and recommended avoiding it.|"['also', 'difficult', 'put', '.', ""i'd"", 'recommend', 'avoid', 'product', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.736426055431366|3.0|1|1|1|1
0|I only used it two days, and it wasn't always easy to hear with.|0.2|0.8000000000000002|0.7833333333333332|The overall sentiment of the text is slightly positive, with the user mentioning some difficulties but still having a decent experience using the product for two days.|['use', 'two', 'day', ',', 'alway', 'easi', 'hear', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7347402572631836|3.0|0|1|1|1
0|I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.|-0.8000000000000002|0.9|0.8000000000000002|The overall sentiment score is negative and highly confident, reflecting the user's clear disappointment and frustration with a broken charger that emitted smoke.|['got', 'car', 'charger', 'even', 'week', 'charger', 'broken', '...', 'went', 'plug', 'start', 'smoke', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2567338049411773|0.0|0|0|0|0
0|Sprint - terrible customer service.|-0.8666666666666667|0.8666666666666667|0.89|"The explanations unanimously indicate a strong negative sentiment towards Sprint's customer service, as the user referred to it as ""terrible"" with negative word choice and no positive elements mentioned. The sentiment score is highly negative, ranging from -0.8 to -0.9, and all explanations are concise and clear, earning high grades ranging from 0.92 to 0.9."|['sprint', 'terribl', 'custom', 'servic', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2066591680049896|4.0|0|0|0|0
1|Linked to my phone without effort.|0.8666666666666667|0.8666666666666667|0.7999999999999999|The majority of the explanations affirm that the process of linking the phone was positive, emphasizing the ease and seamlessness of the connection.|['link', 'phone', 'without', 'effort', '.']|[0. 0. 0. ... 0. 0. 0.]|0.409481406211853|4.0|0|1|1|0
1|THey are so cool!|0.9333333333333332|0.8666666666666667|0.9333333333333332|"The consistent use of the word ""cool"" and the exclamation mark in the statement ""They are so cool!"" indicate a positive sentiment with admiration and enthusiasm."|['cool']|[0. 0. 0. ... 0. 0. 0.]|0.3770946562290191|3.0|0|1|1|0
1|Easy to use.|1.0|0.9|1.0|"The phrase ""easy to use"" consistently expresses a positive sentiment by conveying simplicity, user-friendliness, and a lack of ambiguity."|['easi', 'use', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7512949109077454|3.0|1|1|1|1
1|Better Than New.|0.9333333333333332|0.8333333333333334|0.8666666666666667|"The phrase ""Better Than New"" conveys a highly positive sentiment as it suggests improvement beyond the original state, which is generally desirable."|['better', 'new', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3519831597805023|2.0|0|1|1|0
0|What possesed me to get this junk, I have no idea...|-0.8000000000000002|0.9|0.8333333333333334|The overall sentiment expressed in the explanations is strongly negative, with the user expressing disappointment, frustration, and dissatisfaction towards their purchase.|['posses', 'get', 'junk', ',', 'idea', '...']|[0. 0. 0. ... 0. 0. 0.]|0.5489150881767273|4.0|0|0|0|0
0|Piece of trash.|-0.8666666666666667|0.9|0.9333333333333332|"The phrase ""Piece of trash"" has a high level of negativity, expressing strong disappointment, contempt, and dissatisfaction."|['piec', 'trash', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3503333628177643|1.0|0|0|0|0
1|A pretty good product.|0.7666666666666666|0.9|0.9|"The phrase ""pretty good"" suggests a positive sentiment towards the product, leading to a high confidence positive sentiment score."|['pretti', 'good', 'product', '.']|[0. 0. 0. ... 0. 0. 0.]|0.532802164554596|0.0|1|1|1|1
1|This is a great phone!.|1.0|0.9333333333333332|1.0|"The explanations highlight that the phrase ""This is a great phone!"" conveys a clear and unambiguous positive sentiment, mainly because of the use of the word ""great"" and the presence of an exclamation mark."|['great', 'phone', '.']|[0. 0. 0. ... 0. 0. 0.]|0.94821697473526|0.0|1|1|1|1
1|For the price on Amazon, it is an excellent product, which I would highly recommend.|0.8666666666666667|0.8333333333333334|0.9|The overall sentiment expressed in the explanations is highly positive, as the prompt mentions that the product is excellent, highly recommended, and a good value for the money.|['price', 'amazon', ',', 'excel', 'product', ',', 'would', 'highli', 'recommend', '.']|[0. 0. 0. ... 0. 0. 0.]|0.979142427444458|4.0|1|1|1|1
1|Their Research and Development division obviously knows what they're doing.|0.9333333333333332|0.9|1.0|Overall, the explanations suggest that the Research and Development division is highly competent, knowledgeable, successful, and confident in their work.|"['research', 'develop', 'divis', 'obvious', 'know', ""they'r"", '.']"|[0. 0. 0. ... 0. 0. 0.]|0.350693017244339|2.0|0|0|0|0
0|The real killer is the volume, and of course it breaking.|-0.6|0.8333333333333334|0.8000000000000002|"The overall sentiment of the explanations is negative, with frustration and dissatisfaction being expressed regarding the subject due to references to ""killer"", ""volume"", and ""breaking""."|['real', 'killer', 'volum', ',', 'cours', 'break', '.']|[0. 0. 0. ... 0. 0. 0.]|0.310252845287323|4.0|0|0|0|0
1|Those phones are working just fine now.|0.7999999999999999|0.85|0.9|The user's overall sentiment is positive, as indicated by their statement that the phones are working fine now and in good condition, suggesting a positive experience and satisfaction with their current state.|['phone', 'work', 'fine', '.']|[0. 0. 0. ... 0. 0. 0.]|0.8732247352600098|4.0|1|1|1|1
1|I am more than happy with this product.|1.0|0.9|1.0|The overall sentiment expressed in the explanations is highly positive, with a strong indication of satisfaction and happiness towards the product.|['happi', 'product', '.']|[0. 0. 0. ... 0. 0. 0.]|0.6081250905990601|1.0|1|1|1|1
0|Poor Construction.|-0.8000000000000002|0.9|0.8666666666666667|"The common theme in these explanations is that the phrase ""poor construction"" suggests a negative sentiment due to the indication of subpar quality or inadequacy in the construction. It is a clear and concise statement that justifies the negative sentiment rating."|['poor', 'construct', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1306292116641998|3.0|0|0|0|0
0|This is infuriating.|-0.8000000000000002|0.9333333333333332|0.8666666666666667|"The explanations suggest that the sentiment is extremely negative, indicating intense anger or frustration, and that the use of the word ""infuriating"" and the phrase ""this is infuriating"" emphasize the strong negative emotional response."|['infuri', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3494965434074402|4.0|0|0|0|0
1|Overall, I would recommend this phone over the new Walkman.|0.8333333333333334|0.9|0.8833333333333333|The overall sentiment expressed in the explanations is positive, as the users consistently recommend the phone over the new Walkman and use positive language to describe their experience with the phone.|['overal', ',', 'would', 'recommend', 'phone', 'new', 'walkman', '.']|[0. 0. 0. ... 0. 0. 0.]|0.6853753924369812|1.0|1|1|1|1
0|Sprint charges for this service.|-0.3333333333333333|0.8000000000000002|0.7000000000000001|The sentiment score is slightly positive because the user expresses dissatisfaction with Sprint's charging for a service, but there is no strong negative emotion conveyed. The explanations highlight a negative sentiment as the user is unhappy with the cost associated with the service, which is seen as a negative aspect for some customers.|['sprint', 'charg', 'servic', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2755967676639557|3.0|0|0|0|0
0|It is cheap, and it feel and look just as cheap.|-0.2666666666666666|0.9|0.8000000000000002|"The general consensus is that the prompt has a negative sentiment because it repeatedly mentions that the item is cheap and implies that it also feels and looks cheap. This is supported by the clear and direct explanation, as well as the use of negative words like ""cheap"" and the phrase ""feel and look just as cheap."""|['cheap', ',', 'feel', 'look', 'cheap', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3252238631248474|3.0|0|0|0|0
1|It fits my ear well and is comfortable on.|0.8000000000000002|0.9|0.9|The statement is overwhelmingly positive, highlighting the satisfaction and comfort of the product's fit.|['fit', 'ear', 'well', 'comfort', '.']|[0. 0. 0. ... 0. 0. 0.]|0.9156075716018676|3.0|1|1|1|1
0|It doesn't work in Europe or Asia.|-0.3666666666666667|0.5333333333333333|0.6|The majority of explanations state that the product does not work in Europe or Asia, suggesting limited or no functionality in these regions. The sentiment expressed is consistently negative, with high confidence in the explanation.|['work', 'europ', 'asia', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4395419955253601|3.0|0|1|0|0
1|clipping this to your belt will deffinitely make you feel like 50 cent's up-and-coming.|0.9333333333333332|0.8666666666666667|0.8333333333333334|The text has a consistently positive sentiment, conveyed through the use of positive words, references to success and achievement, and a confident and excited tone.|"['clip', 'belt', 'deffinit', 'make', 'feel', 'like', ""cent'"", 'up-and-com', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.6134693622589111|3.0|0|0|0|0
1|I like design and look of Jabra behing the ear headsets and 5020 is pretty comfortible to wear 24 hours a day without pain in the ear.|0.8000000000000002|0.8333333333333334|0.9|The user's sentiment towards the Jabra behind the ear headsets is positive, as they express liking the design and comfort of the 5020 model without experiencing ear pain during 24-hour wear.|['like', 'design', 'look', 'jabra', 'behe', 'ear', 'headset', 'pretti', 'comfort', 'wear', 'hour', 'day', 'without', 'pain', 'ear', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3984374403953552|0.0|0|1|1|1
1|I was amazed at the quick arrival of the two original lg cell phone batteries and and at a fraction of the price.|0.9|0.9|0.9|"The explanations convey a highly positive sentiment towards the prompt, highlighting words like ""amazed"" and ""quick arrival"" to describe the satisfaction of receiving original LG cell phone batteries at a cheaper price."|['amaz', 'quick', 'arriv', 'two', 'origin', 'lg', 'cell', 'phone', 'batteri', 'fraction', 'price', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4217984974384308|3.0|0|1|1|1
0|the worst phone from samsung...crap..... this crappy Samsung E715.. is the worst i have ever seeen.|-0.9|0.9|0.9|"The text consistently expresses a strong negative sentiment towards the Samsung E715, using words like ""worst,"" ""crap,"" and ""crappy."""|['worst', 'phone', 'samsung', '...', 'crap', '...', '.', '.', 'crappi', 'samsung', 'e715', '.', '.', 'worst', 'ever', 'seeen', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1697313487529754|0.0|0|0|0|0
0|the charger worked for about a week and then completely stopped charging my phone.|-0.8333333333333334|0.8666666666666667|0.8166666666666668|The sentiment analysis indicates that the user has expressed frustration and disappointment with the charger, as it stopped working after just a week of use.|['charger', 'work', 'week', 'complet', 'stop', 'charg', 'phone', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3156098425388336|0.0|0|0|0|0
0|Poor product.|-0.8000000000000002|0.9|0.9|"The consensus among the explanations is that the phrase ""Poor product"" conveys a negative sentiment due to the implication of low quality or dissatisfaction, resulting in a high confidence rating."|['poor', 'product', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1306292116641998|3.0|0|0|0|0
0|However I needed some better instructions.|0.1333333333333333|0.5333333333333333|0.5|The general sentiment of the text is slightly positive, as the user expresses a need for better instructions but without a strong emotional tone, suggesting a neutral sentiment overall.|['howev', 'need', 'better', 'instruct', '.']|[0. 0. 0. ... 0. 0. 0.]|0.6715430021286011|3.0|0|0|0|1
0|You need two hands to operate the screen.This software interface is decade old and cannot compete with new software designs.|0.3999999999999999|0.8000000000000002|0.7666666666666666|The overall sentiment is neutral and slightly negative, as the explanations highlight factual statements while expressing dissatisfaction with the outdated software interface compared to newer designs.|['need', 'two', 'hand', 'oper', 'screen', '.', 'softwar', 'interfac', 'decad', 'old', 'cannot', 'compet', 'new', 'softwar', 'design', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3987727761268616|2.0|0|1|1|1
1|Worked very well paired with a Treo 700w and as a Skype headset on my PC (using a USB Bluetooth transceiver).|0.9|0.8333333333333334|0.8666666666666667|The overall sentiment is positive as all the explanations highlight the effectiveness and compatibility of the device with different platforms, leading to a positive user experience.|['work', 'well', 'pair', 'treo', 'w', 'skype', 'headset', 'pc', '(', 'use', 'usb', 'bluetooth', 'transceiv', ')', '.']|[0. 0. 0. ... 0. 0. 0.]|0.8057555556297302|3.0|1|1|1|1
0|Steer clear of this product and go with the genuine Palm replacementr pens, which come in a three-pack.|-0.8000000000000002|0.9|0.7666666666666666|The sentiment of the text is consistently negative, as it advises against using the product, expresses dissatisfaction, and recommends an alternative. The overall sentiment score is a strong negative (-0.8), with a high confidence rating (0.9).|['steer', 'clear', 'product', 'go', 'genuin', 'palm', 'replacementr', 'pen', ',', 'come', 'three-pack', '.']|[0. 0. 0. ... 0. 0. 0.]|0.573755145072937|0.0|0|0|1|0
0|DO NOT BUY DO NOT BUYIT SUCKS|-0.8666666666666667|0.8666666666666667|0.8333333333333334|The explanations consistently indicate a highly negative sentiment towards the product, characterized by explicit language and strong disapproval, ultimately creating a clear and straightforward negative sentiment.|['buy', 'buyit', 'suck']|[0. 0. 0. ... 0. 0. 0.]|0.2228822857141494|3.0|0|0|0|0
1|This is a great product..... sure beats using your fingers!.|0.9|0.8666666666666667|0.8333333333333334|"The prompt has a consistently positive sentiment, as it describes the product as ""great"" and emphasizes its superiority over using fingers. The clear and confident explanations support this positive rating, although the use of exclamation marks may slightly diminish the overall positivity."|['great', 'product', '...', '.', '.', 'sure', 'beat', 'use', 'finger', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7156078219413757|1.0|1|1|1|1
0|Plus, I seriously do not believe it is worth its steep price point.|-0.3666666666666666|0.8000000000000002|0.8166666666666668|The sentiment score is negative as the users express dissatisfaction with the product's high price and disbelief in its value, resulting in a slightly positive but overall neutral sentiment.|['plu', ',', 'serious', 'believ', 'worth', 'steep', 'price', 'point', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7253525257110596|4.0|1|1|1|1
1|All the other cases I've tried normally fall apart after a few months but this one seems to be in for the long haul.|0.6333333333333333|0.8333333333333334|0.8666666666666667|The explanations indicate a consistent positive sentiment, as the speakers express optimism and satisfaction with the durability and long-term success of a particular case.|"['case', ""i'v"", 'tri', 'normal', 'fall', 'apart', 'month', 'one', 'seem', 'long', 'haul', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.3736494779586792|2.0|0|1|1|0
0|Very Dissapointing Performance.|-0.8666666666666667|0.9|0.8000000000000002|"The phrase ""Very Disappointing Performance"" expresses a highly negative sentiment, as the word ""disappointing"" indicates dissatisfaction and the modifier ""very"" intensifies the negativity."|['dissapoint', 'perform', '.']|[0. 0. 0. ... 0. 0. 0.]|0.350693017244339|2.0|0|1|0|0
0|Don't make the same mistake that I did and please don't buy this phone.|-0.7999999999999999|0.9|0.8333333333333334|The summary explanation is that the sentiment of the text is negative and expresses a strong dissatisfaction with the phone, warning others not to make the same mistake of buying it.|['make', 'mistak', 'pleas', 'buy', 'phone', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1640443503856659|1.0|0|0|0|0
0|This phone might well be the worst I've ever had in any brand.|-0.9|0.8333333333333334|0.8666666666666667|The user's statement expresses a highly negative sentiment towards the phone, emphasizing that it is possibly the worst they have ever owned, regardless of the brand, and the reasoning is clear and aligns with the sentiment expressed.|"['phone', 'might', 'well', 'worst', ""i'v"", 'ever', 'brand', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.6716873645782471|0.0|0|0|0|0
0|Case was more or less an extra that I originally put on but later discarded because it scratched my ear.|-0.6|0.8000000000000002|0.8666666666666667|The sentiment can be summarized as predominantly negative, as the user expresses dissatisfaction with the case causing harm and discarding it, but also contains a slight positive sentiment as they initially put it on. The explanation highlights the negative sentiment and provides a clear reason for the rating.|['case', 'less', 'extra', 'origin', 'put', 'later', 'discard', 'scratch', 'ear', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3390662372112274|3.0|0|1|0|0
1|I recommend iGo to anyone with different brand cell phones/mp3 players in the family.|0.8333333333333334|0.8500000000000001|0.8333333333333334|iGo receives positive reviews for its usefulness and compatibility with different brand cell phones/mp3 players, leading users to highly recommend it.|['recommend', 'igo', 'anyon', 'differ', 'brand', 'cell', 'phone', 'mp3', 'player', 'famili', '.']|[0. 0. 0. ... 0. 0. 0.]|0.679858386516571|0.0|0|0|1|0
0|Don't bother - go to the store.|-0.8000000000000002|0.9|0.8333333333333334|"The overall sentiment of the sentence ""Don't bother - go to the store"" is negative, with a strong emphasis on frustration, annoyance, and disinterest in further discussion or assistance."|['bother', 'go', 'store', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3494965434074402|4.0|0|1|0|0
1|I posted more detailed comments under the grey or black phone, but i have the Fire Red and it's a great color!|0.7333333333333334|0.8666666666666667|0.8333333333333334|The sentiment of the text is positive as the user expresses satisfaction with the Fire Red color of their phone, despite mentioning the intention to post more detailed comments about other colors.|['post', 'detail', 'comment', 'grey', 'black', 'phone', ',', 'fire', 'red', 'great', 'color']|[0. 0. 0. ... 0. 0. 0.]|0.4794444739818573|2.0|1|1|1|1
1|I did not have any problem with this item and would order it again if needed.|0.7999999999999999|0.8333333333333334|0.8666666666666667|The user's statement reflects a positive sentiment, as they express satisfaction with the item and a willingness to reorder if needed.|['problem', 'item', 'would', 'order', 'need', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2195992916822433|3.0|0|1|0|1
0|You get what you pay for I guess.|0.1666666666666666|0.8000000000000002|0.7999999999999999|The statement has a mostly neutral sentiment with a slight positive leaning as the speaker acknowledges the trade-off between price and quality but expresses some uncertainty.|['get', 'pay', 'guess', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5097954869270325|2.0|0|1|0|0
1|Not only did the software do a great job of this, I could also make my own ringtones form my existing CDs without an internet connection.|0.9333333333333332|0.9|0.9333333333333332|The explanations all highlight the positive sentiment towards the software, emphasizing its effectiveness, convenience, and ability to create ringtones offline from existing CDs.|['softwar', 'great', 'job', ',', 'could', 'also', 'make', 'rington', 'form', 'exist', 'cd', 'without', 'internet', 'connect', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5481958389282227|2.0|0|1|1|1
1|im surprised this is a good quality car charger and there's not much reviews about it.|0.7000000000000001|0.85|0.8666666666666667|The explanation suggests that the text has a positive sentiment as the user expresses surprise at the high quality of the car charger and mentions the lack of reviews, indicating their positive experience and satisfaction with the product.|"['im', 'surpris', 'good', 'qualiti', 'car', 'charger', ""there'"", 'much', 'review', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.5220595002174377|0.0|1|1|1|1
1|These are fabulous!|1.0|0.9666666666666668|1.0|"The word ""fabulous"" is used in a positive and enthusiastic manner, bringing clarity and no ambiguity to the strong positive sentiment expressed in the text."|['fabul']|[0. 0. 0. ... 0. 0. 0.]|0.3391404151916504|0.0|0|1|0|0
0|However, BT headsets are currently not good for real time games like first-person shooters since the audio delay messes me up.|-0.1999999999999999|0.7666666666666666|0.8333333333333334|The general sentiment of the explanations is negative, with a focus on the unsuitability of BT headsets for real-time games due to audio delay. The sentiment score is -0.6 with a high confidence rating of 0.8, indicating a strong level of certainty in the sentiment analysis.|['howev', ',', 'bt', 'headset', 'current', 'good', 'real', 'time', 'game', 'like', 'first-person', 'shooter', 'sinc', 'audio', 'delay', 'mess', '.']|[0. 0. 0. ... 0. 0. 0.]|0.372584193944931|4.0|0|0|1|0
1|I used bitpim (a free program you can find on the internet)to transfer data to the phone.The price of the cable was excellent.|0.7666666666666666|0.8666666666666667|0.9|"The overall sentiment of the text is positive, characterized by the use of positive words like ""excellent"" and ""free"" to describe the price and program respectively, suggesting satisfaction and appreciation for the affordable tools used for data transfer."|['use', 'bitpim', '(', 'free', 'program', 'find', 'internet', ')', 'transfer', 'data', 'phone', '.', 'price', 'cabl', 'excel', '.']|[0. 0. 0. ... 0. 0. 0.]|0.944489598274231|4.0|1|1|1|1
