sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation|processed|vector|results|fold
1|The cast is good.|0.6333333333333333|0.9|0.8000000000000002|"The general consensus is that the statement ""The cast is good"" indicates a positive sentiment, reflecting satisfaction and favorable evaluation of the cast's talent and suitability for their roles."|['cast', 'good', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7135279178619385|3.0
1|For that, it's worth checking out.|0.4333333333333333|0.8000000000000002|0.8166666666666668|"The explanations indicate that the sentiment of the statement is slightly positive, with the phrase ""it's worth checking out"" suggesting value and positivity, although there may be some reservations or doubts present."|[',', 'worth', 'check', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4779191017150879|1.0
0|This is probably the most irritating show I have ever seen in my entire life.|-0.9|0.8333333333333334|0.8666666666666667|The user's comment expresses a strong dislike for the show, describing it as highly irritating and the most irritating show ever, resulting in a highly negative sentiment and a high grade for the explanation.|['probabl', 'irrit', 'show', 'ever', 'seen', 'entir', 'life', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5063948035240173|4.0
0|It is indescribably the most annoying and idiotic show I have ever seen.|-0.9|0.9|0.8333333333333334|"The average explanation suggests that the sentiment of the text is very negative, supported by the use of words like ""annoying,"" ""idiotic,"" ""indescribably,"" and the strong sentiment conveyed in the text."|['indescrib', 'annoy', 'idiot', 'show', 'ever', 'seen', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4823886752128601|3.0
0|Everything about it is just bad.|-0.9|0.9|0.8666666666666667|"The explanations consistently highlight that the phrase ""everything about it is just bad"" conveys a strong, clear, and unambiguous negative sentiment, leaving no room for positive aspects."|['everyth', 'bad', '.']|[0. 0. 0. ... 0. 0. 0.]|0.11480376124382019|3.0
0|I could not understand, what kind of idiot would produce this mess in the first place not to mention several season.|-0.8333333333333334|0.8666666666666667|0.8333333333333334|"The text consistently conveys a strong negative sentiment, as evidenced by the use of derogatory language like ""idiot"" and expressions of frustration, disbelief, and strong negativity towards the production and its longevity."|['could', 'understand', ',', 'kind', 'idiot', 'would', 'produc', 'mess', 'first', 'place', 'mention', 'sever', 'season', '.']|[0. 0. 0. ... 0. 0. 0.]|0.207433819770813|0.0
0|The script is bad, very bad  it contains both cheesiness and unethical joke that you normally see in rated R or NC-17 movie.|-0.7999999999999999|0.9|0.8666666666666667|The general sentiment expressed across all explanations is highly negative, with a focus on the script's bad quality, cheesiness, and unethical jokes typically found in mature-rated movies.|['script', 'bad', ',', 'bad', 'contain', 'cheesi', 'uneth', 'joke', 'normal', 'see', 'rate', 'r', 'nc-17', 'movi', '.']|[0. 0. 1. ... 0. 0. 0.]|0.07202145457267761|0.0
0|The casting is also horrible, cause all you see is a really really BAD Actors, period.|-0.7999999999999999|0.8000000000000002|0.8666666666666667|The consensus from the explanations is that the casting of the movie is terrible, with actors being described as bad, which contributes to a strong negative sentiment towards the movie.|['cast', 'also', 'horribl', ',', 'caus', 'see', 'realli', 'realli', 'bad', 'actor', ',', 'period', '.']|[0. 0. 0. ... 0. 0. 0.]|0.34283003211021423|4.0
0|Final Word: This Show is a real torture!!|-0.8333333333333334|0.8666666666666667|0.8666666666666667|"The explanations consistently describe a highly negative sentiment towards the show, with phrases such as ""real torture"" and the use of exclamation marks indicating a strong dislike. The sentiment score of -0.8 further supports this sentiment."|['final', 'word', ':', 'show', 'real', 'tortur']|[0. 0. 0. ... 0. 0. 0.]|0.47647807002067566|0.0
0|It is zillion times away from reality.|-0.7999999999999999|0.9|0.8333333333333334|"The general consensus is that the statement has a strong negative sentiment, as indicated by the phrase ""zillion times away from reality"" which suggests disbelief, strong negation, and an exaggerated and unrealistic distance from the truth."|['zillion', 'time', 'away', 'realiti', '.']|[0. 0. 0. ... 0. 0. 0.]|0.46001026034355164|0.0
0|Watching washing machine twirling around wouldn't hurt your eyes as much as this show.|-0.4666666666666667|0.8333333333333334|0.8333333333333334|The explanations suggest a negative sentiment towards the show, with a comparison to watching a washing machine twirling around, but with slightly positive sentiment overall due to the tone not being excessively negative and a high level of confidence in the sentiment analysis.|['watch', 'wash', 'machin', 'twirl', 'around', 'hurt', 'eye', 'much', 'show', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5056994557380676|3.0
0|Rating: 0/10 (Grade: Z) Note: The Show Is So Bad That Even Mother Of The Cast Pull Her Daughter Out Of The Show.|-0.9333333333333332|0.9|0.9166666666666666|Overall, the explanations indicate a strong and clear negative sentiment towards the show, with emphasis on a specific example of a mother pulling her daughter out, and a mention of a terrible rating.|['rate', ':', '10', '(', 'grade', ':', 'z', ')', 'note', ':', 'show', 'bad', 'even', 'mother', 'cast', 'pull', 'daughter', 'show', '.']|[1. 0. 0. ... 0. 0. 0.]|0.08571914583444595|2.0
0|20th Century Fox's ROAD HOUSE 1948) is not only quite a silly noir but is an implausible unmitigated bore of a movie.|-0.7333333333333334|0.8666666666666667|0.8333333333333334|"The explanations indicate that the sentiment towards the movie is negative, as it is described as ""silly,"" ""implausible,"" and a ""bore."""|"['th', 'centuri', ""fox'"", 'road', 'hous', ')', 'quit', 'silli', 'noir', 'implaus', 'unmitig', 'bore', 'movi', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.21249966323375702|4.0
0|Full of unconvincing cardboard characters it is blandly written by Edward Chodorov, who also produced, and is surprisingly directed by Jean Negulesco from whom one would expect a great deal more.|-0.7166666666666667|0.8333333333333334|0.9333333333333332|The movie is negatively received due to unconvincing characters, bland writing, and a sense of disappointment in the director's potential.|['full', 'unconvinc', 'cardboard', 'charact', 'blandli', 'written', 'edward', 'chodorov', ',', 'also', 'produc', ',', 'surprisingli', 'direct', 'jean', 'negulesco', 'one', 'would', 'expect', 'great', 'deal', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5889104604721069|4.0
0|From here on the Widmark character turns unintentionally comical!|-0.7166666666666667|0.8000000000000002|0.9333333333333332|The explanations suggest that the portrayal of the Widmark character becoming unintentionally comical implies a decline in quality or effectiveness and a negative sentiment towards the character.|['widmark', 'charact', 'turn', 'unintent', 'comic']|[0. 0. 0. ... 0. 0. 0.]|0.47647807002067566|0.0
0|His losing his marbles so early in the proceedings is totally implausible and unconvincing.|-0.8000000000000002|0.9|0.8000000000000002|The subject's behavior is viewed negatively due to being described as implausible, unconvincing, and losing their marbles, leading to an overall negative sentiment.|['lose', 'marbl', 'earli', 'proceed', 'total', 'implaus', 'unconvinc', '.']|[0. 0. 0. ... 0. 0. 0.]|0.47647807002067566|0.0
0|And if that isn't enough of a mess of a movie for you - the picture is also marred with a constant use of studio sets and indoor exteriors.|-0.9|0.8833333333333333|0.8333333333333334|The overall sentiment towards the movie is negative due to the mention of it being a mess and the constant use of studio sets and indoor exteriors.|['enough', 'mess', 'movi', 'pictur', 'also', 'mar', 'constant', 'use', 'studio', 'set', 'indoor', 'exterior', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5063948035240173|4.0
0|Whatever prompted such a documentary is beyond me!|-0.7666666666666666|0.9|0.8333333333333334|The explanations suggest that the sentiment towards the documentary is predominantly negative, with the users expressing confusion, disbelief, and strong negativity towards the reason behind it.|['whatev', 'prompt', 'documentari', 'beyond']|[0. 0. 0. ... 0. 0. 0.]|0.47647807002067566|0.0
0|(very serious spoilers) this movie was a huge disappointment.|-0.8333333333333334|0.8666666666666667|0.8666666666666667|"The sentiment score of -0.8 and the use of phrases like ""huge disappointment"" indicate a strong and clear negative sentiment towards the movie."|['(', 'seriou', 'spoiler', ')', 'movi', 'huge', 'disappoint', '.']|[0. 0. 0. ... 0. 0. 0.]|0.44305291771888733|3.0
0|there are so many problems i dont know where to start.|-0.7333333333333334|0.9|0.8666666666666667|The statement reflects a strongly negative sentiment where the user expresses frustration and feeling overwhelmed due to multiple problems and uncertainty of how to deal with them.|['mani', 'problem', 'dont', 'know', 'start', '.']|[0. 0. 0. ... 0. 0. 0.]|0.500653088092804|2.0
1|the cast was great.|0.9|0.8666666666666667|0.8333333333333334|"The overall sentiment towards the cast is highly positive, with the use of the word ""great"" indicating a high level of satisfaction and appreciation, based on the user's experience. The sentiment score of 0.8 and confidence rating of 0.9 further support this positive sentiment."|['cast', 'great', '.']|[0. 0. 0. ... 0. 0. 0.]|0.8496431112289429|0.0
1|steve martin delivers a really funny performance of a middle-aged, upper class, uptight white guy.|0.75|0.9|0.8333333333333334|"The explanations all agree that the sentiment towards Steve Martin's performance is positive, as he is described as ""really funny"" and praised for his portrayal of a middle-aged, upper class, and uptight character."|['steve', 'martin', 'deliv', 'realli', 'funni', 'perform', 'middle-ag', ',', 'upper', 'class', ',', 'uptight', 'white', 'guy', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5643504858016968|3.0
1|add betty white and jean smart and you have a great cast - everyone played their parts really well.|0.85|0.8666666666666667|0.9166666666666666|The sentiment analysis indicates a strong positive opinion towards the cast and their performances, specifically highlighting the addition of Betty White and Jean Smart as well as praising the entire cast for their acting abilities.|['add', 'betti', 'white', 'jean', 'smart', 'great', 'cast', 'everyon', 'play', 'part', 'realli', 'well', '.']|[0. 0. 0. ... 0. 0. 0.]|0.9108774065971375|4.0
0|but the movie makes a lot of serious mistakes.|-0.3999999999999999|0.8000000000000002|0.7999999999999999|The overall sentiment is slightly negative due to the acknowledgement of serious mistakes in the movie, but the sentiment is not overly negative. The explanation is clear and justifiable, resulting in a high confidence rating.|['movi', 'make', 'lot', 'seriou', 'mistak', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5063948035240173|4.0
0|first of all, there are enough racial stereotypes and racial jokes to offend everyone.|-0.75|0.8666666666666667|0.7666666666666666|The statement expresses a strong disapproval of racial stereotypes and jokes, acknowledging their offensive nature and negative impact on people of different races.|['first', ',', 'enough', 'racial', 'stereotyp', 'racial', 'joke', 'offend', 'everyon', '.']|[0. 0. 0. ... 0. 0. 0.]|0.449319064617157|1.0
0|the movie is littered with overt racial slurs towards the black cast members and in return the whites are depicted as morons and boobs.|-0.8666666666666667|0.9|0.8333333333333334|The explanations indicate that the movie contains racial slurs towards black cast members, portrays white characters as foolish, perpetuates negative stereotypes, and uses biased language, leading to a highly negative sentiment.|['movi', 'litter', 'overt', 'racial', 'slur', 'toward', 'black', 'cast', 'member', 'return', 'white', 'depict', 'moron', 'boob', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5785579085350037|0.0
0|putting the race card aside, lets look at the major flaw in the film: they destroy latifa's character.|-0.5333333333333333|0.8333333333333334|0.5|"The overall sentiment leans towards negative as the user criticizes the film for damaging the character of Latifa, indicating a major flaw, but there is a slight attempt at neutrality with the mention of ""putting the race card aside."" The sentiment is well-supported and the confidence rating is high."|"['put', 'race', 'card', 'asid', ',', 'let', 'look', 'major', 'flaw', 'film', ':', 'destroy', ""latifa'"", 'charact', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.526283860206604|4.0
0|there is no real plot.|-0.8000000000000002|0.9|0.8000000000000002|The explanations suggest that the negative sentiment is mainly due to the lack of a plot, which is seen as uninteresting, lacking direction, and a criticism of the content's structure.|['real', 'plot', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2617429494857788|0.0
0|i wouldnt see this movie again for free.|-0.8666666666666667|0.8666666666666667|0.8666666666666667|The users' explanations suggest a strong negative sentiment towards the movie, as they express dissatisfaction and state that they would not watch it again, even if it was free.|['wouldnt', 'see', 'movi', 'free', '.']|[0. 0. 0. ... 0. 0. 0.]|0.500653088092804|2.0
1|STEAMBOAT WILLIE is an amazingly important film to our cinema history.|0.8333333333333334|0.8666666666666667|0.8666666666666667|"The overall consensus is that ""STEAMBOAT WILLIE"" is a significant and important film in cinema history, with a strong positive sentiment reflected in high confidence ratings."|['steamboat', 'willi', 'amazingli', 'import', 'film', 'cinema', 'histori', '.']|[0. 0. 0. ... 0. 0. 0.]|0.6392562985420227|3.0
1|This second appearance of Mickey Mouse (following the silent PLANE CRAZY earlier that year) is probably his most famous film--mostly because it was so ground-breaking.|0.8000000000000002|0.8333333333333334|0.8666666666666667|The film is seen as positive due to its fame and ground-breaking nature, leading to a highly regarded and well-known reputation.|['second', 'appear', 'mickey', 'mous', '(', 'follow', 'silent', 'plane', 'crazi', 'earlier', 'year', ')', 'probabl', 'famou', 'film', 'mostli', 'ground-break', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5867928862571716|2.0
1|While you don't yet hear Mickey speak, there are tons of sound effects and music throughout the film--something we take for granted now but which was a huge crowd pleaser in 1928.|0.6|0.7666666666666666|0.8333333333333334|The prompt highlights the positive aspect of the film, emphasizing the presence of sound effects and music, which were well-received and enjoyed by the crowd in 1928. Overall, the sentiment towards the film is positive.|['yet', 'hear', 'mickey', 'speak', ',', 'ton', 'sound', 'effect', 'music', 'throughout', 'film', 'someth', 'take', 'grant', 'huge', 'crowd', 'pleaser', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5879033803939819|3.0
1|However, after seeing the short again after about 25 years, I was amazed at how timeless the film actually is.|0.8333333333333334|0.7999999999999999|0.8666666666666667|The user's sentiment is overwhelmingly positive, as they express amazement at the timeless nature of the film even after 25 years.|['howev', ',', 'see', 'short', 'year', ',', 'amaz', 'timeless', 'film', 'actual', '.']|[0. 0. 0. ... 0. 0. 0.]|0.6249462366104126|4.0
1|"It's just adorable seeing Mickey playing ""Turkey in the Straw"" in a highly imaginative (if occasionally cruel) way."|0.8833333333333333|0.8333333333333334|0.9|Overall, the sentiment of the explanations is positive due to the use of positive language and the description of the scene as adorable and highly imaginative, despite occasional cruelty being mentioned.|"['ador', 'see', 'mickey', 'play', '""', 'turkey', 'straw', '""', 'highli', 'imagin', '(', 'occasion', 'cruel', ')', 'way', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.5827584862709045|4.0
1|Clever and a real crowd-pleaser--this film still ranks among Mickey's best films even after 80 wonderful years.|0.9|0.9|0.95|The user expresses a highly positive sentiment towards the film, praising its cleverness, popularity with audiences, and enduring excellence over 80 years.|"['clever', 'real', 'crowd-pleas', 'film', 'still', 'rank', 'among', ""mickey'"", 'best', 'film', 'even', 'wonder', 'year', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.8578019142150879|1.0
0|The bipolarity of the ruthless thug (one minute a ruthless killer, the next minute a Luv's diaper commercial) is completely unconvincing.|-0.7666666666666666|0.8666666666666667|0.9|"The explanations collectively express a strong negative sentiment towards the thug's behavior, describing it as ruthlessly inconsistent and unconvincing, with negative words like ""bipolarity"" and ""ruthless"" emphasizing the negativity of the portrayal."|"['bipolar', 'ruthless', 'thug', '(', 'one', 'minut', 'ruthless', 'killer', ',', 'next', 'minut', ""luv'"", 'diaper', 'commerci', ')', 'complet', 'unconvinc', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.500653088092804|2.0
0|I'm terribly disappointed that this film would receive so many awards and accolades, especially when there are far more deserving works of film out there.|-0.85|0.8666666666666667|0.8333333333333334|The general sentiment expressed is highly negative and disappointed towards the film's awards and accolades, with a belief that other works are more deserving.|"[""i'm"", 'terribl', 'disappoint', 'film', 'would', 'receiv', 'mani', 'award', 'accolad', ',', 'especi', 'far', 'deserv', 'work', 'film', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.13742578029632568|1.0
1|The original Body and Soul (1947) is a masterpiece.|1.0|0.8333333333333334|1.0|"The explanation highlights the positive sentiment towards the movie ""Body and Soul (1947)"" as a masterpiece, indicating a high level of admiration and appreciation. It also mentions the possibility of other versions or adaptations of the film."|['origin', 'bodi', 'soul', '(', '1947', ')', 'masterpiec', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5063948035240173|4.0
1|John Garfield, Ann revere, Lilli Plmer, William Conrad, Canada Lee...and filmed by one of the greatest cinematographers to ever grace the screen..James Wong Howe.|0.7333333333333334|0.8833333333333333|0.8333333333333334|Overall, the explanations suggest a positive sentiment towards the mentioned actors and cinematographer, highlighting their talent and skill in the film industry.|['john', 'garfield', ',', 'ann', 'rever', ',', 'lilli', 'plmer', ',', 'william', 'conrad', ',', 'canada', 'lee', '...', 'film', 'one', 'greatest', 'cinematograph', 'ever', 'grace', 'screen', '.', '.', 'jame', 'wong', 'how', '.']|[0. 0. 0. ... 0. 0. 0.]|0.526283860206604|4.0
0|I don't think there are any redeeming qualities in this remake.|-0.8666666666666667|0.8666666666666667|0.9333333333333332|The statement strongly expresses a negative sentiment towards the remake, with an absence of any positive aspects mentioned or perceived.|['think', 'redeem', 'qualiti', 'remak', '.']|[0. 0. 0. ... 0. 0. 0.]|0.701654851436615|2.0
0|This may be the only bad film he ever made.|0.1666666666666667|0.8333333333333334|0.8000000000000002|The overall sentiment expressed in the explanations is that the film in question is generally seen as negative, but with some uncertainty.|['may', 'bad', 'film', 'ever', 'made', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1421176642179489|4.0
0|So bad...well...it's just bad.|-0.8666666666666667|0.8666666666666667|0.8333333333333334|"The overall sentiment expressed in the explanations is highly negative, as indicated by the presence of negative words like ""bad"" and the repetition of this word, emphasizing the negativity."|['bad', '...', 'well', '...', 'bad', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1721610724925995|2.0
0|This movie is a solid example of a bad plot and a very, very bad idea all the way.|-0.9|0.9|0.8000000000000002|The explanations highlight that the text consistently expresses negative sentiment towards the movie, emphasizing its bad plot and idea, which justifies the overall negative rating.|['movi', 'solid', 'exampl', 'bad', 'plot', ',', 'bad', 'idea', 'way', '.']|[0. 0. 0. ... 0. 0. 0.]|0.0810856819152832|4.0
0|It's a shame to see good actors like Thomerson and James make a living in a mess like this.|-0.8000000000000002|0.9|0.8166666666666668|The overall sentiment is negative, as the person is disappointed in the quality of the movie and the involvement of talented actors, expressing disapproval and shame towards their career choices.|['shame', 'see', 'good', 'actor', 'like', 'thomerson', 'jame', 'make', 'live', 'mess', 'like', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5893237590789795|3.0
0|I thought it was bad.|-0.7333333333333334|0.8666666666666667|0.8666666666666667|"The phrase ""I thought it was bad"" indicates a negative sentiment, reflected by the use of the word ""bad"" which suggests a negative evaluation of the subject."|['thought', 'bad', '.']|[0. 0. 0. ... 0. 0. 0.]|0.15989063680171967|1.0
0|Both films are terrible, but to the credit of the 1986 version, it was watchable.|-0.5666666666666668|0.8666666666666667|0.75|"The average sentiment of the text is negative, with a slight positive note for the 1986 version being ""watchable."""|['film', 'terribl', ',', 'credit', 'version', ',', 'watchabl', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5566760301589966|3.0
0|Let's start with all the problemsthe acting, especially from the lead professor, was very, very bad.|-0.8333333333333334|0.9|0.8000000000000002|"The average explanation states that there is a strong negative sentiment towards the acting, particularly the lead professor, with the use of words like ""very, very bad"" emphasizing the negativity."|"[""let'"", 'start', 'problemsth', 'act', ',', 'especi', 'lead', 'professor', ',', ',', 'bad', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.08450039476156235|0.0
0|The script is a big flawed mess.|-0.7666666666666666|0.8666666666666667|0.9|"The general consensus is that the text displays a strongly negative sentiment towards the script, as it is described as a ""big flawed mess"", indicating significant problems and dissatisfaction with its quality and execution."|['script', 'big', 'flaw', 'mess', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4450663924217224|2.0
0|The best example of how dumb the writing is when it's established that you can turn the zombie-students back into humans by removing a necklace containing a piece of the meteorite.|-0.7666666666666666|0.8000000000000002|0.8000000000000002|The explanations indicate that the sentiment towards the writing is negative because it is criticized for an illogical plot hole involving a necklace used to transform zombie-students back into humans.|['best', 'exampl', 'dumb', 'write', 'establish', 'turn', 'zombie-stud', 'back', 'human', 'remov', 'necklac', 'contain', 'piec', 'meteorit', '.']|[0. 0. 0. ... 0. 1. 0.]|0.7009385228157043|3.0
0|"Director Paul Matthews, who also wrote/directed the weak 1995 monster movie ""Grim"", clearly doesn't know how to pace his films."|-0.7833333333333333|0.8333333333333334|0.8666666666666667|"The overall sentiment towards Director Paul Matthews is negative, with criticism aimed at his pacing skills in films, particularly evidenced by the mention of his weak film ""Grim""."|"['director', 'paul', 'matthew', ',', 'also', 'wrote', 'direct', 'weak', 'monster', 'movi', '""', 'grim', '""', ',', 'clearli', 'know', 'pace', 'film', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.526283860206604|4.0
0|The movie is terribly boring in places.|-0.75|0.8666666666666667|0.8333333333333334|"The user's sentiment towards the movie is highly negative, as indicated by the use of words like ""terribly"" and ""boring""."|['movi', 'terribl', 'bore', 'place', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3224094808101654|3.0
0|The lighting is awful.|-0.8000000000000002|0.9|0.9333333333333332|"The summary explanation is that the sentiment is negative, specifically regarding the dissatisfaction with the lighting, as indicated by the use of words like ""awful"" and the overall tone of the statement."|['light', 'aw', '.']|[0. 0. 0. ... 0. 0. 0.]|0.33590346574783325|2.0
0|The film looks cheap and bland.|-0.8000000000000002|0.9|0.8666666666666667|"The explanations consistently indicate a negative sentiment towards the film, with descriptors such as ""cheap"" and ""bland"" suggesting low quality and lack of interest."|['film', 'look', 'cheap', 'bland', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5347611904144287|0.0
0|One of the most disappointing aspects is the lack of notable gore.|-0.3333333333333333|0.8000000000000002|0.8333333333333334|The average explanation is that the statement expresses disappointment about the lack of notable gore, suggesting a negative sentiment, but with a slightly positive sentiment indicated by a sentiment score of 0.3. The explanation is considered clear and directly relates to the sentiment expressed in the text.|['one', 'disappoint', 'aspect', 'lack', 'notabl', 'gore', '.']|[0. 0. 0. ... 0. 0. 0.]|0.37056997418403625|1.0
0|This convention never worked well in the past, and certainly doesn't work here.|-0.8333333333333334|0.85|0.8666666666666667|The explanations highlight a consistent negative sentiment towards the convention, emphasizing its lack of success in the past and in the current situation. The reasoning is clear and strongly supports the negative sentiment analysis.|['convent', 'never', 'work', 'well', 'past', ',', 'certainli', 'work', '.']|[0. 0. 0. ... 0. 0. 0.]|0.6322535872459412|4.0
0|The visual effects were AWFUL.|-0.9|0.8000000000000002|0.7666666666666666|"The user's statement has a highly negative sentiment, indicated by the use of the word ""AWFUL"" and the close-to -1 sentiment score. The phrase ""the visual effects were AWFUL"" carries a strong negative sentiment towards the visual effects. Overall, the explanations highlight the strong negativity expressed in the user's comment."|['visual', 'effect', 'aw', '.']|[0. 0. 0. ... 0. 0. 0.]|0.25096240639686584|3.0
0|The CG opening sequence in space looked like it could have been created on Microsoft Slideshow for God's sake!|-0.7333333333333334|0.8666666666666667|0.8333333333333334|The overall sentiment expressed in the explanations is negative, with disappointment and frustration over the low quality of the CG opening sequence, which is compared to a Microsoft Slideshow.|"['cg', 'open', 'sequenc', 'space', 'look', 'like', 'could', 'creat', 'microsoft', 'slideshow', ""god'"", 'sake']"|[0. 0. 0. ... 0. 0. 0.]|0.449319064617157|1.0
0|"The ""explosion"" of the Gas tanks at the end was just as awful."|-0.7666666666666666|0.9|0.8333333333333334|"In summary, all explanations indicate a negative sentiment towards the described explosion, with the use of quotation marks and the word ""awful"" further emphasizing and intensifying this negativity."|"['""', 'explos', '""', 'ga', 'tank', 'end', 'aw', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.2520586848258972|0.0
1|Okay, I like to consider myself a fair critic, so I'll give credit where credit's due--the creature effects were actually pretty cool.|0.6999999999999998|0.8666666666666667|0.8666666666666667|The overall sentiment is positive as the user acknowledges and gives credit to the cool creature effects, indicating a liking towards them.|"['okay', ',', 'like', 'consid', 'fair', 'critic', ',', ""i'll"", 'give', 'credit', ""credit'"", 'due', 'creatur', 'effect', 'actual', 'pretti', 'cool', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.5683305263519287|1.0
1|Gotta love those close-ups of slimy, drooling teeth!|-0.7333333333333334|0.8666666666666667|0.8833333333333334|"The overall sentiment is negative, as the vivid and negative description of ""slimy, drooling teeth"" outweighs the sarcastic use of ""love."""|['gotta', 'love', 'close-up', 'slimi', ',', 'drool', 'teeth']|[0. 0. 0. ... 0. 0. 0.]|0.8292045593261719|3.0
0|"To sum the film up, ""Breeders"" is a terrible, cheaply made horror movie that should be avoided like the Ebola virus."|-0.9|0.9|0.8333333333333334|"The overall sentiment towards the movie is highly negative, as it is described as ""terrible,"" ""cheaply made,"" and compared to the Ebola virus, indicating a strong negative sentiment."|"['sum', 'film', ',', '""', 'breeder', '""', 'terribl', ',', 'cheapli', 'made', 'horror', 'movi', 'avoid', 'like', 'ebola', 'viru', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.3241143524646759|2.0
0|Not recommended.|-0.8000000000000002|0.9|0.8333333333333334|"The explanations agree that ""Not recommended"" conveys a strong negative sentiment, with clear and unambiguous disapproval, dissatisfaction, and lack of positive opinion, earning a high confidence rating and a grade of 0.7."|['recommend', '.']|[0. 0. 0. ... 0. 0. 0.]|0.500653088092804|2.0
0|He is almost unbearable to watch on screen, he has little to no charisma, and terrible comedic timing.|-0.8666666666666667|0.8666666666666667|0.8666666666666667|The explanations unanimously agree that the sentiment in the prompt is negative and highlight negative aspects of the person being described, such as their lack of charisma and terrible comedic timing. The reasoning provided is clear and specific, leading to a negative sentiment rating.|['almost', 'unbear', 'watch', 'screen', ',', 'littl', 'charisma', ',', 'terribl', 'comed', 'time', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3503430187702179|2.0
0|Aside from it's terrible lead, this film has loads of other debits.|-0.7666666666666666|0.8333333333333334|0.8333333333333334|"The explanations consistently indicate a negative sentiment towards the film, with specific mentions of a ""terrible lead"" and ""loads of debits"", indicating overall dissatisfaction with the movie."|['asid', 'terribl', 'lead', ',', 'film', 'load', 'debit', '.']|[0. 0. 0. ... 0. 0. 0.]|0.412202924489975|0.0
0|I understand that it's supposed to be a cheap popcorn comedy, but that doesn't mean that it has to completely insult our intelligence, and have writing so incredibly hackneyed that it borders on offensive.|-0.7833333333333332|0.9|0.8333333333333334|The explanations all express a strong negative sentiment towards the movie, citing criticism of its insulting content and poorly written material that borders on being offensive, providing valid and clear reasoning.|['understand', 'suppos', 'cheap', 'popcorn', 'comedi', ',', 'mean', 'complet', 'insult', 'intellig', ',', 'write', 'incred', 'hackney', 'border', 'offens', '.']|[0. 0. 0. ... 0. 0. 0.]|0.500653088092804|2.0
0|Lewis Black's considerable talent is wasted here too, as he is at his most incendiary when he is unrestrained, which the PG-13 rating certainly won't allow.|0.0333333333333333|0.8000000000000002|0.8833333333333334|The average sentiment of the explanations is slightly positive, as they highlight Lewis Black's considerable talent but also mention disappointment in the wasted potential due to the PG-13 rating.|"['lewi', ""black'"", 'consider', 'talent', 'wast', ',', 'incendiari', 'unrestrain', ',', 'pg-13', 'rate', 'certainli', 'allow', '.']"|[0. 1. 0. ... 0. 0. 0.]|0.3971632122993469|0.0
1|The film's sole bright spot was Jonah Hill (who will look almost unrecognizable to fans of the recent Superbad due to the amount of weight he lost in the interim).|0.0166666666666666|0.8666666666666667|0.8000000000000002|The sentiment of the text revolves around Jonah Hill's performance, highlighting it as a positive element and commending his weight loss transformation.|"[""film'"", 'sole', 'bright', 'spot', 'jonah', 'hill', '(', 'look', 'almost', 'unrecogniz', 'fan', 'recent', 'superbad', 'due', 'amount', 'weight', 'lost', 'interim', ')', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.526283860206604|4.0
0|With the originality and freshness of the first movie now spent, this remake had little else to offer.|-0.7666666666666667|0.9|0.7666666666666666|The explanations consistently convey a negative sentiment towards the remake, highlighting disappointment in its lack of originality, freshness, and overall appeal.|['origin', 'fresh', 'first', 'movi', 'spent', ',', 'remak', 'littl', 'els', 'offer', '.']|[0. 0. 0. ... 0. 0. 0.]|0.500653088092804|2.0
